timestamp,POSITION_TARGET_GLOBAL_INT.time_boot_ms,POSITION_TARGET_GLOBAL_INT.coordinate_frame,POSITION_TARGET_GLOBAL_INT.type_mask,POSITION_TARGET_GLOBAL_INT.lat_int,POSITION_TARGET_GLOBAL_INT.lon_int,POSITION_TARGET_GLOBAL_INT.alt,POSITION_TARGET_GLOBAL_INT.vx,POSITION_TARGET_GLOBAL_INT.vy,POSITION_TARGET_GLOBAL_INT.vz,POSITION_TARGET_GLOBAL_INT.afx,POSITION_TARGET_GLOBAL_INT.afy,POSITION_TARGET_GLOBAL_INT.afz,POSITION_TARGET_GLOBAL_INT.yaw,POSITION_TARGET_GLOBAL_INT.yaw_rate
1631219509.49300003,262457,5,0,-253320674,-575154228,123.33000946044922,-0.5958748459815979,0.8030773401260376,0.0974002480506897,-0.8434079885482788,0.9699712991714478,0.28251349925994873,2.361649513244629,0.009537242352962494
1631219511.03900003,264057,5,0,-253320674,-575154228,123.33000946044922,-0.6659988760948181,0.7459527254104614,0.10714323073625565,-0.7632896900177002,0.8988008499145508,-0.14345578849315643,2.3694028854370117,0.004240867216140032
1631219512.63800001,265647,5,0,-253320674,-575154228,123.33000946044922,-0.7034958004951477,0.7106993794441223,0.007996080443263054,-0.6875538229942322,0.8161858916282654,-0.27361929416656494,2.374333143234253,-0.0019478864269331098
1631219514.25799990,267246,5,0,-253320674,-575154228,123.33000946044922,-0.7270858883857727,0.6865464448928833,0.02638055384159088,-0.7148200273513794,0.8487342000007629,0.008856050670146942,2.3785133361816406,0.0006873297970741987
1631219515.80799985,268837,5,0,-253320674,-575154228,123.33000946044922,-0.7091214656829834,0.705086350440979,0.006574905943125486,-0.601606547832489,0.9797788858413696,-0.1261375993490219,2.374232053756714,-0.007146558258682489
1631219517.43899989,270437,5,0,-253320674,-575154228,123.33000946044922,-0.6779671907424927,0.7350921630859375,-0.028418928384780884,-0.597739040851593,0.9603771567344666,-0.05124814808368683,2.3630847930908203,-0.003589038038626313
1631219518.99000001,272027,5,0,-253320674,-575154228,123.33000946044922,-0.6775275468826294,0.7354974746704102,-0.018755773082375526,-0.4929034113883972,0.9143227338790894,-0.11640428751707077,2.3556814193725586,-0.005291541572660208
1631219520.64599991,273621,5,0,-253322601,-575156975,123.33000946044922,-0.7815767526626587,0.052497826516628265,0.030253900215029716,-0.5938019752502441,-1.4483206272125244,0.10732435435056686,2.8033788204193115,0.7853981852531433
1631219522.21700001,275221,5,0,-253322601,-575156975,123.33000946044922,-0.6268619894981384,-0.7791303396224976,0.03257885202765465,-1.120652198791504,0.42503485083580017,-0.149663046002388,-2.2618095874786377,-0.004008554387837648
1631219523.77799988,276816,5,0,-253322601,-575156975,123.33000946044922,-0.7043808102607727,-0.7098223567008972,-0.0006352636846713722,-0.8091214895248413,0.3259003162384033,-0.22603297233581543,-2.2652111053466797,0.003564640413969755
1631219525.47799993,278408,5,0,-253322601,-575156975,123.33000946044922,-0.49587878584861755,-0.8683918118476868,-0.03274168819189072,-0.4970981478691101,0.09488734602928162,-0.3832927942276001,-2.2564923763275146,0.004606567323207855
1631219526.99899983,280009,5,0,-253322601,-575156975,123.33000946044922,-0.43891918659210205,-0.8985266089439392,0.00073797139339149,-0.4778164327144623,0.039354465901851654,-0.19948430359363556,-2.2538809776306152,-0.00045572203816846013
1631219528.57200003,281596,5,0,-253322601,-575156975,123.33000946044922,-0.5276598334312439,-0.8494559526443481,0.03380659595131874,-0.5589764714241028,0.07041418552398682,-0.18467387557029724,-2.2572124004364014,-0.0017212432576343417
1631219530.27199984,283196,5,0,-253322601,-575156975,123.33000946044922,-0.6009209752082825,-0.7993083596229553,0.026941532269120216,-0.6646194458007812,0.17638148367404938,-0.2702590823173523,-2.260438919067383,-0.0019180042436346412
1631219531.83699989,284787,5,0,-253322601,-575156975,123.33000946044922,-0.6410527229309082,-0.7674968838691711,0.05211086571216583,-0.6523496508598328,0.09243732690811157,-0.20989738404750824,-2.2624669075012207,-0.0004171347536612302
1631219533.38899994,286385,5,0,-253322601,-575156975,123.33000946044922,-0.611547589302063,-0.7912076711654663,0.03290238603949547,-0.7024476528167725,0.05109212547540665,-0.10730647295713425,-2.260812282562256,0.0005734169390052557
1631219534.98799992,287979,5,0,-253322601,-575156975,123.33000946044922,-0.6812955141067505,-0.7320085763931274,0.053998563438653946,-0.8415301442146301,0.10461433976888657,-0.14807088673114777,-2.2650017738342285,-0.0024327076971530914
1631219536.55099988,289577,5,0,-253322601,-575156975,123.33000946044922,-0.7131897807121277,-0.7009710073471069,0.02968362346291542,-0.9427974224090576,-0.05678451806306839,0.005671948194503784,-2.267461061477661,0.0011918942909687757
1631219538.15199995,291176,5,0,-253322601,-575156975,123.33000946044922,-0.7051947116851807,-0.7090137600898743,0.05665203183889389,-1.0429376363754272,-0.1518077254295349,-0.2664206624031067,-2.2672154903411865,-0.0007523172535002232
1631219539.83299994,292762,5,0,-253322601,-575156975,123.33000946044922,-0.6737658381462097,-0.7389450073242188,0.0082134073600173,-0.9941827654838562,-0.137942373752594,0.05892784893512726,-2.2650668621063232,-0.0002750536077655852
1631219541.42799997,294365,5,0,-253322601,-575156975,123.33000946044922,-0.6876012086868286,-0.7260885834693909,0.10665348172187805,-1.256421446800232,-0.24703288078308105,0.16601145267486572,-2.2664403915405273,-0.0016046901000663638
1631219542.93499994,295956,5,0,-253322601,-575156975,123.33000946044922,-0.7094600200653076,-0.7047457098960876,0.07295577228069305,-1.2696799039840698,-0.295542448759079,-0.04672680422663689,-2.2689225673675537,0.001465500332415104
1631219544.54799986,297551,5,0,-253322601,-575156975,123.33000946044922,-0.6703605651855469,-0.7420355081558228,-0.0755123645067215,-1.115842580795288,-0.22866278886795044,-0.40176090598106384,-2.2655484676361084,0.0006346898153424263
1631219546.10099983,299143,5,0,-253322601,-575156975,123.33000946044922,-0.655817985534668,-0.7549189925193787,-0.11567604541778564,-1.0952255725860596,-0.2129211723804474,-0.6048270463943481,-2.264312744140625,0.0007844808860681951
1631219547.76999998,300747,5,0,-253322601,-575156975,123.33000946044922,-0.628899335861206,-0.7630245685577393,0.01900400035083294,-1.0157101154327393,0.061990682035684586,0.057212114334106445,-2.2620484828948975,-0.00154948141425848
1631219549.31299996,302335,5,0,-253322601,-575156975,123.33000946044922,-0.6337454319000244,-0.7223623394966125,0.07597142457962036,-1.0802279710769653,-0.12465917319059372,-0.14841338992118835,-2.2654848098754883,0.0021737120114266872
1631219550.93799996,303937,5,0,-253322601,-575156975,123.33000946044922,-0.6675739288330078,-0.6939776539802551,-0.00883021205663681,-1.1898078918457031,-0.10056643933057785,0.0453360378742218,-2.2723944187164307,-0.0066259317100048065
1631219552.54099989,305525,5,0,-253322601,-575156975,123.33000946044922,-0.679978609085083,-0.7332320809364319,0.06493250280618668,-1.3873399496078491,-0.31503018736839294,0.11072643101215363,-2.2721457481384277,0.0027308345306664705
1631219554.09500003,307127,5,0,-253322601,-575156975,123.33000946044922,-0.6230747699737549,-0.7821622490882874,-0.00434773787856102,-1.2310351133346558,-0.4890224039554596,-0.2959359884262085,-2.258239507675171,0.018211888149380684
1631219555.72000003,308716,5,0,-253322601,-575156975,123.33000946044922,-0.6185238361358643,-0.785766065120697,0.09697254002094269,-1.3622641563415527,-0.47345808148384094,0.1155460774898529,-2.254608154296875,-0.011772744357585907
1631219557.30699992,310317,5,0,-253322601,-575156975,123.33000946044922,-0.6777099967002869,-0.7353293895721436,0.12508296966552734,-1.3885855674743652,-0.4305726885795593,0.0585477240383625,-2.28934383392334,-0.054694488644599915
1631219558.86199999,311910,5,0,-253323078,-575156517,123.33000946044922,-0.8649243712425232,0.501902163028717,0.12047572433948517,-1.4334617853164673,-0.14010314643383026,-0.10233151167631149,2.8238964080810547,-0.7853981852531433
1631219560.46399999,313508,5,0,-253323078,-575156517,123.33000946044922,-0.7788989543914795,0.6049960851669312,-0.11067909747362137,-1.063005805015564,0.05989149957895279,-0.35084855556488037,2.550260305404663,0.004618488717824221
1631219562.08799982,315097,5,0,-253323078,-575156517,123.33000946044922,-0.7143818140029907,0.6350001692771912,-0.029489362612366676,-1.0288221836090088,0.26913800835609436,0.1382177174091339,2.521369457244873,-0.03419210761785507
1631219563.67499995,316695,5,0,-253321170,-575153694,123.33000946044922,-0.658565878868103,0.7525230646133423,0.04758252575993538,-0.425110399723053,0.8643126487731934,0.06676007807254791,2.3349268436431885,-0.7853981256484985
1631219565.27900004,318289,5,0,-253321170,-575153694,123.33000946044922,0.5139902830123901,0.8577959537506104,-0.04955795034766197,-0.025883793830871582,0.019999980926513672,-0.4235716462135315,1.0816468000411987,-0.7853981852531433
1631219566.88899994,319883,5,0,-253321170,-575153694,123.33000946044922,0.6902105808258057,0.7236086130142212,-0.09001214057207108,-0.502507209777832,0.06049756333231926,-0.21039679646492004,0.9561757445335388,6.763110286556184e-05
1631219568.44499993,321474,5,0,-253321170,-575153694,123.33000946044922,0.700609028339386,0.7135455012321472,-0.14782866835594177,-0.3880921006202698,0.05455403029918671,-0.3012249767780304,0.9554936289787292,-0.0005190091906115413
1631219570.05699992,323076,5,0,-253321170,-575153694,123.33000946044922,0.7579217553138733,0.6523454785346985,-0.0951467752456665,-0.07743409276008606,-0.07184705138206482,-0.28878962993621826,0.9523809552192688,-0.0035400777123868465
1631219571.65299988,324668,5,0,-253321170,-575153694,123.33000946044922,0.7556182146072388,0.6550123691558838,-0.0531860888004303,0.031172512099146843,-0.01357240229845047,-0.2819861173629761,0.9521273374557495,0.0002027055452344939
1631219573.24499989,326267,5,0,-253321170,-575153694,123.33000946044922,0.7263621687889099,0.6873121857643127,-0.008205116726458073,-0.027028610929846764,0.09065786749124527,-0.2883199155330658,0.953283429145813,0.0024533180985599756
1631219574.82900000,327857,5,0,-253321170,-575153694,123.33000946044922,0.639703631401062,0.7686218023300171,-0.0019323588348925114,-0.10026971250772476,0.28900146484375,-0.2947167754173279,0.957624077796936,0.0029978423845022917
1631219576.44700003,329454,5,0,-253321170,-575153694,123.33000946044922,0.6002435684204102,0.7998173236846924,0.0030076357070356607,-0.05380695313215256,0.1507648229598999,-0.19788621366024017,0.9595502018928528,-0.0015107474755495787
1631219578.03199983,331046,5,0,-253321170,-575153694,123.33000946044922,0.5786404609680176,0.8155828714370728,-0.04936247691512108,-0.18621206283569336,0.17699116468429565,-0.27959325909614563,0.9606326818466187,0.001571890665218234
1631219579.67899990,332644,5,0,-253321170,-575153694,123.33000946044922,0.5709589123725891,0.8209786415100098,-0.03943001106381416,-0.20254197716712952,0.10512721538543701,-0.25381672382354736,0.9610756039619446,0.00014820114301983267
1631219581.19899988,334236,5,0,-253321170,-575153694,123.33000946044922,0.5708991289138794,0.8210203051567078,-0.004156042356044054,-0.02882913313806057,0.3578673005104065,-0.2854359745979309,0.9610959887504578,-0.000780916481744498
1631219582.82599998,335837,5,0,-253321170,-575153694,123.33000946044922,0.5922293066978455,0.8057695031166077,-0.06589746475219727,-0.08614519238471985,0.2894704043865204,-0.29770800471305847,0.9596651792526245,-9.337135998066515e-05
1631219584.47000003,337428,5,0,-253321170,-575153694,123.33000946044922,0.54358971118927,0.8393511176109314,0.004104064777493477,-0.3197181224822998,0.2763914465904236,-0.20809248089790344,0.9630186557769775,0.004265978466719389
1631219586.07200003,339031,5,0,-253321170,-575153694,123.33000946044922,0.5230835676193237,0.8522815108299255,-0.013722113333642483,-0.1610877811908722,0.23812147974967957,-0.4098098874092102,0.9648410081863403,-0.002807443495839834
1631219587.60699987,340616,5,0,-253321170,-575153694,123.33000946044922,0.6013195514678955,0.7990086674690247,0.005765628535300493,-0.019201934337615967,0.2639855444431305,-0.21337798237800598,0.9584470987319946,-0.00020432229212019593
1631219589.16100001,342213,5,0,-253321170,-575153694,123.33000946044922,0.5843037962913513,0.8115350008010864,-0.016467997804284096,0.05211375653743744,0.3366636037826538,-0.20262888073921204,0.9598516821861267,-0.0005445114220492542
1631219590.83899999,343814,5,0,-253321170,-575153694,123.33000946044922,0.6118004322052002,0.791012167930603,0.05013739690184593,0.06467193365097046,0.36592137813568115,-0.27242058515548706,0.9566526412963867,-0.0015053650131449103
1631219592.50000000,345407,5,0,-253321170,-575153694,123.33000946044922,0.5773862600326538,0.81647127866745,0.02535785175859928,-0.06544744968414307,0.3133314251899719,-0.3018474578857422,0.9603573083877563,0.0032322185579687357
1631219594.01899981,346997,5,0,-253321170,-575153694,123.33000946044922,0.5531957745552063,0.8330513834953308,0.02743224985897541,0.009663956239819527,0.363302618265152,-0.1698153167963028,0.9638548493385315,-0.0022265338338911533
1631219595.55599999,348596,5,0,-253321170,-575153694,123.33000946044922,0.5998453497886658,0.8001161217689514,-0.028613746166229248,0.011391725391149521,0.32409894466400146,-0.35063257813453674,0.9560099840164185,-0.00015859329141676426
1631219597.17899990,350196,5,0,-253321170,-575153694,123.33000946044922,0.5688560605049133,0.8224371671676636,-0.05775733292102814,-0.09727063775062561,0.24521039426326752,-0.2921640872955322,0.9618780016899109,0.0035824656952172518
1631219598.73799992,351786,5,0,-253321170,-575153694,123.33000946044922,0.559185802936554,0.829042375087738,-0.004036739002913237,-0.1111927255988121,0.3041727840900421,-0.1715013086795807,0.965342104434967,0.00831619743257761
1631219600.33399987,353379,5,0,-253321170,-575153694,123.33000946044922,0.5693311095237732,0.8221083879470825,0.022005464881658554,0.03287402540445328,0.29860949516296387,-0.1972331553697586,0.9628514647483826,-0.001137617276981473
1631219601.96099997,354977,5,0,-253321953,-575152855,123.33000946044922,-0.6597287654876709,0.7515037655830383,-0.04512229934334755,-0.6103441715240479,0.3994063138961792,-0.2318158894777298,1.9149249792099,0.7853981852531433
1631219603.56799984,356567,5,0,-253321953,-575152855,123.33000946044922,-0.6457680463790894,0.7635337114334106,0.08678977936506271,-0.5763823986053467,0.8310654759407043,-0.04926663637161255,2.269409656524658,-0.004915847443044186
1631219605.12299991,358171,5,0,-253321953,-575152855,123.33000946044922,-0.6328030824661255,0.7743127346038818,0.09537260979413986,-0.7314226031303406,0.8615893125534058,-0.0839095264673233,2.267530679702759,0.008130094967782497
1631219606.74199986,359764,5,0,-253321953,-575152855,123.33000946044922,-0.697607696056366,0.7164798974990845,0.020890820771455765,-0.8542976379394531,0.843212902545929,-0.12286868691444397,2.27822208404541,0.004455457907170057
1631219608.33200002,361355,5,0,-253321953,-575152855,123.33000946044922,-0.663960337638855,0.7477678060531616,-0.0323537178337574,-0.515244722366333,0.7112589478492737,-0.14051876962184906,2.273221969604492,-0.007094167172908783
1631219609.91699982,362955,5,0,-253321953,-575152855,123.33000946044922,-0.6842424869537354,0.7292546033859253,0.02583351917564869,-0.7733638882637024,0.6491884589195251,0.07669277489185333,2.2797436714172363,0.015735136345028877
1631219611.52999997,364544,5,0,-253321953,-575152855,123.33000946044922,-0.6676676869392395,0.7444595098495483,0.0013123166281729937,-0.6256771683692932,0.7751035690307617,-0.13893425464630127,2.2779135704040527,-0.01758936606347561
1631219613.10099983,366147,5,0,-253321953,-575152855,123.33000946044922,-0.5775739550590515,0.8163384199142456,0.0043586972169578075,-0.48391270637512207,0.9152820110321045,0.06355100125074387,2.2334933280944824,-0.026773836463689804
1631219614.71700001,367747,5,0,-253323629,-575155373,123.33000946044922,-0.7180750966072083,-0.6959657669067383,-0.042349282652139664,-0.7059075236320496,-0.037740081548690796,-0.19860434532165527,3.099586009979248,0.7853981852531433
1631219616.30599999,369328,5,0,-253323629,-575155373,123.33000946044922,-0.5970886945724487,-0.8021752834320068,-0.10715975612401962,-0.8366718888282776,0.29412293434143066,-0.1566525399684906,-2.238600254058838,-0.0013151225866749883
1631219617.93700004,370929,5,0,-253323629,-575155373,123.33000946044922,-0.6287628412246704,-0.7775971293449402,-0.12084978073835373,-0.8636679649353027,0.21972106397151947,-0.25941038131713867,-2.2400712966918945,-0.0007465314702130854
1631219619.52699995,372526,5,0,-253323629,-575155373,123.33000946044922,-0.5308274030685425,-0.847480058670044,-0.07450266927480698,-0.7191407680511475,0.21389888226985931,-0.11474432051181793,-2.23539662361145,0.0029830371495336294
1631219621.12999988,374117,5,0,-253323629,-575155373,123.33000946044922,-0.49090737104415894,-0.8712118864059448,0.024316543713212013,-0.6065585613250732,0.15249304473400116,-0.15453754365444183,-2.2331862449645996,-0.000990933389402926
1631219622.70199990,375717,5,0,-253323629,-575155373,123.33000946044922,-0.49578002095222473,-0.8684481382369995,0.02491302229464054,-0.6591100692749023,-0.11328784376382828,-0.3684506416320801,-2.233046770095825,0.00034177477937191725
1631219624.30499983,377305,5,0,-253323629,-575155373,123.33000946044922,-0.5317884683609009,-0.8468772172927856,0.012829444371163845,-0.6720709800720215,-0.009222929365932941,-0.16438916325569153,-2.2345669269561768,-0.0017284186324104667
1631219625.91999984,378906,5,0,-253323629,-575155373,123.33000946044922,-0.5897408723831177,-0.807592511177063,0.01143940631300211,-0.666156530380249,0.06438803672790527,-0.17673295736312866,-2.237727165222168,-0.0008127617766149342
1631219627.53699994,380498,5,0,-253323629,-575155373,123.33000946044922,-0.6387395262718201,-0.7694231867790222,0.006798281334340572,-0.7140095829963684,0.2559022307395935,-0.1133594959974289,-2.2409706115722656,-0.0032902199309319258
1631219629.08500004,382097,5,0,-253323629,-575155373,123.33000946044922,-0.605787992477417,-0.7609557509422302,0.01141350343823433,-0.5854336619377136,0.2411460280418396,-0.17025373876094818,-2.239863634109497,0.00150024623144418
1631219630.67999983,383686,5,0,-253323629,-575155373,123.33000946044922,-0.5741376280784607,-0.74465012550354,-0.019859962165355682,-0.5331291556358337,0.17599615454673767,-0.20557302236557007,-2.2389094829559326,-0.0019269101321697235
1631219632.26099992,385286,5,0,-253323629,-575155373,123.33000946044922,-0.5864275097846985,-0.7891328930854797,0.010361853986978531,-0.5651234984397888,0.09712338447570801,-0.20460832118988037,-2.237549066543579,0.0023558519314974546
1631219633.85800004,386875,5,0,-253323629,-575155373,123.33000946044922,-0.6256124973297119,-0.7801340222358704,0.028359917923808098,-0.6202554702758789,0.16816721856594086,-0.0533423125743866,-2.2402353286743164,-0.004440536722540855
1631219635.53799987,388476,5,0,-253323629,-575155373,123.33000946044922,-0.6449382901191711,-0.764234721660614,-0.006472757086157799,-0.6277388334274292,0.1843768060207367,-0.09671943634748459,-2.2426412105560303,-0.0005545846652239561
1631219637.02499986,390066,5,0,-253323629,-575155373,123.33000946044922,-0.6438477635383606,-0.7651535868644714,0.016782812774181366,-0.5739063024520874,0.11078809946775436,-0.07779140025377274,-2.2429721355438232,-0.00028585645486600697
1631219638.64199996,391666,5,0,-253323629,-575155373,123.33000946044922,-0.6175158619880676,-0.7865585088729858,0.043556857854127884,-0.5719016790390015,0.09041470289230347,-0.10225477069616318,-2.239229679107666,0.0004179809184279293
1631219640.22099996,393256,5,0,-253323629,-575155373,123.33000946044922,-0.6044354438781738,-0.796654224395752,-0.02884376421570778,-0.5770215392112732,-0.014229778200387955,-0.16947856545448303,-2.236511707305908,0.001393432030454278
1631219641.87299991,394857,5,0,-253323629,-575155373,123.33000946044922,-0.643509566783905,-0.7654381394386292,0.033826109021902084,-0.7962213158607483,-0.18384170532226562,-0.0652625560760498,-2.245807647705078,-0.006931324489414692
1631219643.45799994,396454,5,0,-253323629,-575155373,123.33000946044922,-0.606042206287384,-0.7954325675964355,0.025456206873059273,-0.802932858467102,-0.33371227979660034,-0.0037029050290584564,-2.2348599433898926,-0.0012791425688192248
1631219645.01799989,398046,5,0,-253323629,-575155373,123.33000946044922,-0.5854636430740356,-0.8106987476348877,-0.02933582104742527,-0.6599246263504028,-0.40748798847198486,-0.20530889928340912,-2.2220332622528076,0.021130559965968132
1631219646.64199996,399638,5,0,-253321992,-575157247,123.24980926513672,0.3012373149394989,0.12266603112220764,-0.05298508703708649,0.6529497504234314,-0.1753593385219574,-0.3185111880302429,-1.4716215133666992,0.7853981852531433
1631219648.25899982,401238,5,0,-253321992,-575157247,123.24980926513672,0.7201647162437439,-0.6938031315803528,-0.034939322620630264,-0.28214481472969055,-0.2683040201663971,-0.13601525127887726,-0.8753362894058228,0.0
1631219649.85399985,402828,5,0,-253321992,-575157247,123.24980926513672,0.662863552570343,-0.7171601057052612,-0.035710737109184265,-0.2376900166273117,-0.025135867297649384,-0.18986132740974426,-0.8753362894058228,0.0
1631219651.51600003,404427,5,0,-253321992,-575157247,123.24980926513672,0.6800227761268616,-0.7331910133361816,-0.02125483751296997,-0.30769360065460205,-0.20646589994430542,-0.3060426115989685,-0.8753362894058228,0.0
1631219653.11899996,406021,5,0,-253321992,-575157247,123.24980926513672,0.6077252626419067,-0.7941474914550781,-0.032717879861593246,-0.393772691488266,-0.2758840024471283,-0.07006923854351044,-0.8753362894058228,0.0
1631219654.60699987,407614,5,0,-253321992,-575157247,123.24980926513672,0.6111969947814941,-0.7914785742759705,-0.0036024642176926136,-0.30072852969169617,-0.33441439270973206,-0.1574064940214157,-0.8753362894058228,0.0
1631219656.17599988,409215,5,0,-253321992,-575157247,123.24980926513672,0.653622031211853,-0.7568211555480957,-0.026099519804120064,-0.2500603199005127,-0.07049748301506042,-0.3591274619102478,-0.8753362894058228,0.0
1631219657.78799987,410805,5,0,-253321992,-575157247,123.24980926513672,0.6516821384429932,-0.7584922313690186,-0.01928444392979145,-0.287180095911026,-0.14313818514347076,-0.09522844105958939,-0.8753362894058228,0.0
1631219659.39999986,412398,5,0,-253321992,-575157247,123.24980926513672,0.5971019864082336,-0.8021653294563293,0.013684290461242199,-0.5151060819625854,-0.3260285556316376,-0.20907607674598694,-0.8753362894058228,0.0
1631219661.01799989,413994,5,0,-253321992,-575157247,123.24980926513672,0.48523786664009094,-0.8743822574615479,-0.04631434381008148,-0.7155163884162903,-0.267998605966568,-0.23239514231681824,-0.8753362894058228,0.0
1631219662.58699989,415596,5,0,-253321992,-575157247,123.24980926513672,0.5769550800323486,-0.8069440126419067,-0.022405121475458145,-0.27646470069885254,-0.111930251121521,-0.11193172633647919,-0.8753362894058228,0.0
1631219664.14899993,417186,5,0,-253321992,-575157247,123.24980926513672,0.7346779108047485,-0.6784161925315857,-0.07283590734004974,-0.2250484824180603,-0.0183658916503191,-0.2587969899177551,-0.8753362894058228,0.0
1631219665.74599981,418780,5,0,-253321992,-575157247,123.24980926513672,0.6579663157463074,-0.6897225379943848,-0.02782740816473961,-0.3992362320423126,-0.054766613990068436,-0.09645423293113708,-0.8753362894058228,0.0
1631219667.35899997,420377,5,0,-253321992,-575157247,123.24980926513672,0.6108244061470032,-0.7372835874557495,-0.04466952010989189,-0.4435279965400696,-0.051534973084926605,-0.2708840072154999,-0.8753362894058228,0.0
1631219668.98899984,421974,5,0,-253321992,-575157247,123.24980926513672,0.5733813643455505,-0.725835382938385,-0.012880333699285984,-0.542051374912262,-0.08488723635673523,-0.17751824855804443,-0.8753362894058228,0.0
1631219670.58899999,423566,5,0,-253321992,-575157247,123.24980926513672,0.563250720500946,-0.7263725399971008,-0.03576882556080818,-0.3592008352279663,-0.09736362099647522,-0.10839436948299408,-0.8753362894058228,0.0
1631219672.21000004,425165,5,0,-253321992,-575157247,123.24980926513672,0.6191647052764893,-0.7852612137794495,-0.014069493860006332,-0.18482235074043274,-0.3230162262916565,-0.2484927773475647,-0.8753362894058228,0.0
1631219673.82399988,426759,5,0,-253321992,-575157247,118.33000946044922,0.4749801754951477,-0.42945432662963867,0.8861008882522583,-0.40179163217544556,-0.034190863370895386,-0.15639570355415344,0.28559446334838867,0.7853981852531433
1631219675.32299995,428350,5,0,-253321992,-575157247,118.33000946044922,-0.2742970883846283,-0.14796756207942963,0.7236592173576355,-1.1804454326629639,-0.2807607352733612,-0.04391384869813919,0.9543706774711609,0.0
1631219676.92699981,429950,5,0,-253321992,-575157247,118.33000946044922,-0.32440993189811707,-0.12226232886314392,0.6481584906578064,-0.7351826429367065,-0.08228784799575806,-0.40697500109672546,0.9543706774711609,0.0
1631219678.51600003,431538,5,0,-253321992,-575157247,118.33000946044922,nan,nan,nan,0.0,0.0,100.0,0.5648302435874939,0.0
